Query	UserId	ChatsNum	BotAnswer	BotHelp	SysName
Добрый день. Подскажите пожалуйста нужно ли надевать каски монтажникам, монтирующим мебель не на производстве?	15041356	1	0	0	labor_safety
Относится ли профессия Оператор станка с ПУ к работам повышенной опасности?	10064259	1	0	0	labor_safety
Добрый день.	1893094	1	0	0	labor_safety
Добрый день	11816476	1	0	0	labor_safety
Обязан ли работник пройти внеочередной медицинский осмотр при приступе эпилепсии у работодателя? В медосмотре при поступлении на работу никаких ограничений нет.	14232688	1	0	0	labor_safety
"Здравствуйте!
Какие средства индивидуальной защиты сотрудники, которые эксплуатируют электротали и электротельферы, не входящие в ОПО, должны использовать при эксплуатации?"	21171221	1	0	0	labor_safety
Здравствуйте, подскажите, каким приказом предусмотрено ведение Журнала проверки СИЗ при работе на высоте?	7325685	1	0	0	labor_safety
Спасибо. Где оценить?	4357155	1	0	0	labor_safety
Подскажите пожалуйста на какие руководящие документы надо ссылаться, что это событие расследованию не подлежит. Спасибо.	5288471	1	0	0	labor_safety
Добрый день, можно задать вопрос? Мы обучили сотрудников на машиниста подъемника, рабочий люльки. Подъемник для выполнения работ будем арендовать в другой организации. Какие документы необходимо оформить чтобы это было правильно в соответствии с законодательством?	17439347	1	0	0	labor_safety
Добрый день!	21026705	1	0	0	labor_safety
До конца финансового года ,в организации не будет финансирования денежную компенсацию за молоко или само молоко произвести не сможем.Вопрос ,можем ли мы в 2024 при наличии финансирования выплатить за 2023 положенные компенсации денежной выплатой. Какие наши действия в сложившейся ситуации,что бы не нарушать Трудовое законодательство? Мы бюджетная организация.	20127663	1	0	0	labor_safety
Требуется ли проводить повторно вводный инструктаж, если командированный на предприятие сотрудник проходил ранее вводный инструктаж на этом же предприятии и прошло менее 1 календарного года?	2824005	1	0	0	labor_safety
Есть ли в системе видеоинструкции	19485038	1	0	0	labor_safety
Добрый день	4559829	1	0	0	labor_safety
испытывается ли страховочная система, верёвки, если да, то на основании какого документа?	20383729	1	0	0	labor_safety
какой штраф при работе на высоте без страховки со случайных средств подмащивания ?	20844782	1	0	0	labor_safety
Спасибо, я ее видела. просто не сообразила, что перчатки это тоже одежда.	6783751	1	0	0	labor_safety
Добрый день! По решению директора было решено выдавать зимнюю спецодежду (куртку) руководству. Как можно приказом по предприятию это провести	14569561	1	0	0	labor_safety
Здравствуйте. Разрабатываю нормы выдачи сиз. По рабочим профессиям пока вопросов нет. А по ИТР есть	16577061	1	0	0	labor_safety
Добрый день. Разъясните пожалуйста ситуацию: Работник, родился, проживает и работает в районах Крайнего севера. Вопрос: Необходимо ли работнику проходить предварительный (периодический) медосмотр по вредному фактору 11.3 Приказа Минздрав 29н от 28.01.2021, при трудоустройстве на работу и в последующем при дальнейшем прохождении медосмотров?	501205	1	0	0	labor_safety
добрый день. Как и где правильно хранить баллоны с газом для электрогазосварщика?	5249431	1	0	0	labor_safety
Добрый день, подскажите, пожалуйста, Начальник склада в организации состоит в комисии по проверке знаний требований охраны труда, нужно ли ему проходить тестирование в ЕИСОТ?	13811857	1	0	0	labor_safety
Добрый день! Может ли сотрудник обученный по программе: ответственный за пожарную безопасность в организации , проводить противопожарные инструктажи ?	19618471	1	0	0	labor_safety
Добрыйдень,нужно ли ИП проводить оценку профрисков?	17248837	1	0	0	labor_safety
добрый день	20284831	1	0	0	labor_safety
почему не относится, я спрашиваю по ПС эксплуатируемые не на ОПО	2506741	1	0	0	labor_safety
Добрый день. Есть аттестационная комиссия для проверки знаний работников, выполняющих работу на высоте. Проверка проводится ежегодно комиссией организации. У членов комиссии есть удостоверения, выданные на 5 лет. Нужно ли проводить ежегодную проверку знаний самих членов комиссии? Как и кто проводит такую проверку?	17619103	1	0	0	labor_safety
Добрый день! Вопрос. Состав комиссии по электробезопасности с какой группой должны быть, если установки свыше 1000 В?	5289872	1	0	0	labor_safety
Здраствуйте как обновить пароли для сдачи тестирования в минтруде?	18522897	1	0	0	labor_safety
вопросы экспертам -топовые	18946260	1	0	0	labor_safety
топовые вопросы экспертам	10170327	1	0	0	labor_safety
Класс функциональной пожарной опасности зданий и сооружений ф5.1	17903152	1	0	0	labor_safety
Как правильно оформить инструктаж для посетителе (экскурсия) по предприятию детей с ними сопровождающие преподаватели, должны ли дети расписываться в инструктажах или что то должно быть еще?	15186069	1	0	0	labor_safety
можно ли назначить ответственным руководителем работ в электроустановках до и свыше 1000 в специалиста с iv группы до и свыше 1000 в	18748091	1	0	0	labor_safety
Добрый день! Подскажите, пожалуйста, время для обучения по охране труда рассчитывают исходя из академических или астрономических часов. Спасибо	4751719	1	0	0	labor_safety
добрый день	18693977	1	0	0	labor_safety
в какой срок проводится спецоценка рабочего места?	5288471	1	0	0	labor_safety
к предыдущему вопросу - есть ли какие-то материалы в Системе, где описаны такие случаи? чем руководствоваться?	15686146	1	0	0	labor_safety
какое обучение необходимо пройти электрогазосварщику	19503014	1	0	0	labor_safety
Добрый день, подскажите, пожалуйста, нужно ли вести журнал по инструкциям для сварщиков?	17847806	1	0	0	labor_safety
Добрый день! Накажут ли организацию, если уведомить Минтруд о намерении обучать своих сотрудников внутри организации в ноябре?	3832728	1	0	0	labor_safety
добрый день. Подскажите, допускаете ли в раздевалке и душевой располагать комплект с флаконами спрея для ног, для обработки ног при ношении закрытой обуви. Не выдавать индивидуально, а обеспечить постоянный доступ к средству. В карточке выдачи СИОС писать, что выдается дозаторами	3434321	1	0	0	labor_safety
Добрый день! Осваиваю регистрацию в Минтруде обученных сотрудников. не получается импортировать XML файл в частичном виде. он импортируется сразу весь. либо единично делать. Через одну строчку не получается. Выбираю 1,3 строчку через фильтр, остаются эти строки, выделяю, сформировываю. Далее импортируются все три, а не две строчки. Подскажите.	20478285	1	0	0	labor_safety
Добрый день. Подскажите, пожалуйста, где прописано, что на вновь организованных рабочих местах должна быть проведена специальная оценка условий труда?	15371085	1	0	0	labor_safety
"Какой приказ принят взамен утратившего силу Приказ Ростехнадзора от 29.02.2008 № 112 Об утверждении Административного регламента Федеральной службы по экологическому, технологическому и атомному надзору по исполнению государственной функции по выдаче разрешений на применение конкретных видов (типов) технических устройств на опасных производственных объектах

Приказ Ростехнадзора от 29.02.2008 № 112
Об утверждении Административного регламента Федеральной службы по экологическому, технологическому и атомному надзору по исполнению государственной функции по выдаче разрешений на применение конкрет"	4934013	1	0	0	labor_safety
Здравствуйте, проконсультитруйте, пожалуйста по вопросу использования стеллажей. Можно ли на производстве самостоятельно собрать стеллажи и пользоваться ими?	20594178	1	0	0	labor_safety
Добрый день! Подскажите пожалуйста, каким документом регламентируется дополнительный отпуск для поваров за работу около плит (вредность у повара 3.1 - микроклимат, тепловое излучение)	2916388	1	0	0	labor_safety
lJ,HSQ LTYM!	20049587	1	0	0	labor_safety
Добрый день! Подскажите пожалуйста, если в нормах, в ТОНах выдачи СИЗ нет нательного белья, но работники выполняют работы на улице. Как это можно обосновать для бухгалтерии?	9127408	1	0	0	labor_safety
Здравствуйте, коллеги! Такой вопрос.Компания аккредитована в Минтруде на оказание услуг службы ОТ. Специалист этой аккредитованной компании приходит в компанию-клиент и оказывает соответствующие услуги. Вопрос: он должен проходить проверку знания требований ОТ с указанием в протоколе наименования этой компании-клиента? Или как?	9552052	1	0	0	labor_safety
"Еще один вопрос: по каким пунктам приказа 29н водитель легкого автомобиля должен проходить медосмотр: только 18.1 Категории ""A"", ""B"", ""BE"", трактора и другие самоходные машины, мини-трактора, мотоблоки, автопогрузчики, электрокары, регулировщики и т.п., автомобили всех категорий с ручным управлением для инвалидов, мотоколяски для инвалидов 1 раз в 2 года. Или нужно добавить еще пункт 4.3.2 Общая вибрация (транспортная, транспортно-технологическая, технологическая)"	12742140	1	0	0	labor_safety
можно ли работника, работающего по договору ГПХ назначить ответственным лицом по технике безопасности?	17967037	1	0	0	labor_safety
Нужно ли положение о службе охраны труда согласовывать с профсоюзом и утверждать приказом по предприятию и кто разрабатывает положение	19232947	1	0	0	labor_safety
Добрый день!	2558388	1	0	0	labor_safety
Если у специалиста по ОТ просрочено удостоверение по ЭБ на IV административную группу, нужно ли ему проходить обучение вновь начиная со II группы по ЭБ (в каком пункте правил это указано)? Учебный центр утверждает, что с марта 2023 г. нельзя сразу получить IV административную группу (если ее не было ранее или удостоверение просрочено), несмотря на должность специалиста по ОТ	6986520	1	0	0	labor_safety
кто покупает систему	4186801	1	0	0	labor_safety
здравствуйте, необходима Карточка должности и профессии по охране труда для технологических трубопроводов	18731134	1	0	0	labor_safety
Добрый день.	6163317	1	0	0	labor_safety
добрый день	14346749	1	0	0	labor_safety
Добрый день. Подскажите пожалуйста, необходимо ли проходить ежегодное обучение по Программе обучения по безопасным методам и приемам выполнения работ повышенной опасности при выполнении работ в действующих электроустановках, к которым предъявляются дополнительные требования в соответствии с нормативными правовыми актами, содержащими государственные нормативные требования охраны труда работнику, имеющему действующее удостоверение на группу допуска по электробезопасности	18201640	1	0	0	labor_safety
Добрый день	18433596	1	0	0	labor_safety
здравствуйте, подскажите, нужно ли указывать наименование подразделения в журнале вводного инструктажа для сторонних организаций? или мы указываем в этой графе - договор оказания услуг? как правильно	7849835	1	0	0	labor_safety
Ксения, в каких актах?	20498082	1	0	0	labor_safety
сторонние лица, посещающие производственные площадки	17516259	1	0	0	labor_safety
1	20302886	1	0	0	labor_safety
мне нужна производственная инструкция по электробезопасности	4904852	1	0	0	labor_safety
Добрый день! Можно ли принять на работу водителя с медосмотром от прошлого работодателя. Медосмотр только прошел	20216750	1	0	0	labor_safety
"В сервис по классам защиты (в Актионе) ввела строчку ""костюм для защиты от термических рисков...."" - как по ЕТН. Ответ - нет совпадений. Как быть в таком случае?"	20049587	1	0	0	labor_safety
перечень работ при эксплуатации электроустановок, выполняемых по наряду и распоряжению?	2784004	1	0	0	labor_safety
подскажите	18204169	1	0	0	labor_safety
Добрый день, Обучаем внутри организации рабочих по программе В, протокол общий по всем программам В, в реестр Минтруда вносить поочередно обученных? Сначала по одной программе несли отправили, потом по другой, так?	2541823	1	0	0	labor_safety
На какой нормативный правовой акт ссылаться?	5060718	1	0	0	labor_safety
на что заменен РД 03-293-99	15977241	1	0	0	labor_safety
Нет. Это маленько не то	17516259	1	0	0	labor_safety
Добрый день! Штраф при неполной выдаче СИЗ выписываются один как за одно нарушение или несколько за каждого сотрудника которого не обеспечили СИЗ?	16863184	1	0	0	labor_safety
"Вопрос по приказу 767н Минтруд по СИЗ. После выбора смывающих средств в зависимости от различных факторов получается перечень, где присутствуют: регенерирующие (восстанавливающие), очищающие от неустойчивых загрязнений и смывающие средства, очищающие от устойчивых загрязнений, гидрофобные. Необходимо ли для работника определённой профессии вписывать в Нормы СИЗ для предприятия все эти смывающие средства или можно вместо ""очищающих от устойчивых загрязнений"" вписать только ""гидрофобные"" или ""комбинированные"", ведь, например, ""гидрофобные"" крема или пасты они наносятся на руки и выполняют роль """	16090306	1	0	0	labor_safety
Председатель и члены комиссии прошли обучение и проверку знания требований охраны в августе 2022 года по 40 –часовой программе. Могут они проводить обучение и проверку знания требований охраны по правилам 2464 по программам А, Б, В?	8419121	1	0	0	labor_safety
Здравствуйте. Сколько человек должно быть в комиссии по промышленной безопасности?	7547151	1	0	0	labor_safety
Нужно ли обучать офисных работников по программе Б 2464?	21082455	1	0	0	labor_safety
Как быть если не удается установить обстоятельства несчастного случая? Когда было только двое и один из них пострадавший , один говорит он споткнулся и упал , а второй что его толкнул первый и он упал , больше свидетелей нет и камер нет	5593899	1	0	0	labor_safety
"""Далее выделите строки с данными тех работников, которых хотите выгрузить в реестр, и нажмите на кнопку «Сформировать XML». Программа автоматически сформирует xml-файл и укажет дату и время создания"""	20478285	1	0	0	labor_safety
может ли рабочее место электрогазосварщика по результатам спецоценки не иметь вредности вообще?	21151305	1	0	0	labor_safety
Здравствуйте! Каким документом регламентируется необходимость прошивки и нумерации журнала по регистрации выпуска на линию и возврата транспортных средств	7606945	1	0	0	labor_safety
Добрый день! у меня такой вопрос должен ли быть у специалиста по охране труда журнал мероприятий при возникновении аварийных ситуаций!	3083121	1	0	0	labor_safety
Добрый день, обязательно ли переводить работника на другую работу при установлении степени утраты профессиональной трудоспособности в процентах ( после НС), работник был занят на работе с классом 3.1.(труд инвалидов -нет)?	3790258	1	0	0	labor_safety
медицинская сестра оформлена на 1 ставку. Продолжительность полной смены у нее 7,48. Норма рабочего времени 163,8 за месяц , она отработала полностью норму. из них 48 часов она отработала с 08,00 по 08,00 по 12 часов в ? ???? смену	8908398	1	0	0	labor_safety
Подскажите пожалуйста, можем ли мы освободить всех офисных сотрудников от обучения по ОТ, если спец оценка проведена не на всех рабочих местах?	18251427	1	0	0	labor_safety
Добрый день если в приказе № 767 от 29.10.2021 Об утверждении ЕТН СИЗ нет такой профессии например начальник цеха производства эмали и краски как быть? какой пункт с приказа ставить???	20293766	1	0	0	labor_safety
Добрый день. Подскажите кто должен организовать оформление наряда- допуска для работников подрядной организации.?	6457815	1	0	0	labor_safety
Мне бы хотелось найти Положение о порядке реагирования на НС	8273122	1	0	0	labor_safety
"День добрый! Не могу найти какой пункт Правил обучения по охране труда... , утв. Постановлением правительства № 2464, обязывает обучить по программе ""В"" в организации, оказывающей услуги по обучению, лиц, проводящих на предприятии обучение работников, выполняющих работы повышенной опасности"	15560816	1	0	0	labor_safety
новигатор по климатическим поясам	19240126	1	0	0	labor_safety
добрый день. приказ об утверждении инструкций по охране труда обязательный документ?	5766159	1	0	0	labor_safety
Здравствуйте! Вопрос: допустим в штате есть электромонтажник, на предприятии есть электроустановки до 1000 В. Он может заниматься их ремонтом , ну и в принципе ремонтом чего-либо связанного с электричеством. Предприятие не относится к электроэнергетике. К какой категории может относиться данный сотрудник?	17976347	1	0	0	labor_safety
Добрый день! Вопрос состоял в том, что водитель-экспедитор организации А приехал на склад организации В, для получения товара и доставки его в организацию С ( его поездка занимает несколько дней) и получил травму на этом складе. Расследовать этот случай будем как командировку или вахту или есть другие варианты? (организации все разные, не обособленные подразделения)	14399245	1	0	0	labor_safety
добрый день!	16938501	1	0	0	labor_safety
Добрый день! Нужно ли обучать медицинский персонал по программе оказание первой помощи пострадавшим?	19815446	1	0	0	labor_safety
Можно ли в день выдачи заключения по предварительному медицинскому осмотру, устроить работника?	20964834	1	0	0	labor_safety
Здравствуйте, подскажите пожалуйста, на каком транспорте нужно перевозить железобетонные плиты малогабаритные? Какие правила транспортировки?	14146945	1	0	0	labor_safety
Добрый день!	4228387	1	0	0	labor_safety
инструкция по охране труда машинист вакуум - формующих машин	7752293	1	0	0	labor_safety
добрый день!	14791991	1	0	0	labor_safety
Добрый день, можете прислать пункт нормативного документа регламентирующего сроки и порядок присвоения групп (со 2 по 5) по электробезопасности?	19763264	1	0	0	labor_safety
Добрый день, подскажите, пожалуйста, нужно ли проходить обучение по охране труда по направлению СИЗ генеральноу директору?	15060525	1	0	0	labor_safety
Добрый день, инструкцию котрую вы предложили она исключительно только для занятий https://1otruda.ru/#/document/118/130494, а для посетителей не студентов или учащихся нет	18361431	1	0	0	labor_safety
Добрый день. Про минимум пакета документов на микропредприятие (ИП) ( строительно-монтажные работы ВОЛС) - более менее понято, но многие документы для более расширенной организации, как правильно оформить всё таки документацию по ИП, есть какие либо образцы?	15322645	1	0	0	labor_safety
Добрый день!	18594734	1	0	0	labor_safety
Могут ли сотрудники со 2 классом условий труда, работать больше 12 часов?	18890425	1	0	0	labor_safety
Добрый вечер! Подскажите, водитель автомобиля должен проходить повторное психиатрическое освидетельствование через 5 лет? Спасибо!	17437738	1	0	0	labor_safety
Добрый день. Не могу найти инструкцию по охране труда для реставратора мебели	8021179	1	0	0	labor_safety
Можно ли принять на должность младшего специалиста по ОТ на 0,5ставки работника без профильного образования по ОТ, без опыта работы но с профпереподготовкой?	2344489	1	0	0	labor_safety
Подскажите пожалуйста еще, а то что то у нас мнение разделилось: на аттестацию в Ростехнадзор в нашем случае электромонтажник, надо направлять?	17976347	1	0	0	labor_safety
Здравствуйте! Подскажите в каких случаях при работах в ограниченных замкнутых пространствах применяется шланговый противогаз?	16453205	1	0	0	labor_safety
Добрый день! Такой вопрос: провели СОУТ, не отправили на регистрацию диклорацию в Минтруд до 1 марта 2022года. Документ получается для работодателя не легализован. Можно ли сейчас отправить документ в Минтруд? Просто получается, нарушены сроки. Что можно сделать?	14613753	1	0	0	labor_safety
обучение водителей по 20 часовой программе технического минимума. Обязательно ли обучение? Если да, то этого обучения нет в сервисах Актиона академии.	19504642	1	0	0	labor_safety
добрый день, можно ли понижать группу по эл. элбезопасности при сдаче экзамена в ростехнадзоре с 5 на 4	9980848	1	0	0	labor_safety
Здравствуйте! Требуется ли сообщать в Государственную инспекцию по труду о легком несчастном случае, не связанным с производством. И можно ли расследовать легкий несчастный случай, не связанный с производством, на бланке свободной формы?	8282838	1	0	0	labor_safety
Добрый вечер, если у вновь назначенного генерального директора-ответственного за пожарную безопасность нет профильного образования по ПБ. Отправляем на профпереподготовку и всё? Без повышения квалификации?	5619034	1	0	0	labor_safety
Можно ли привлечь физ.лиц по договору ГПХ для обучения сотрудников предприятия (охране труда, первой помощи)?	4352576	1	0	0	labor_safety
"Здравствуйте, прошу подсказать по порядку проведения выездной налоговой проверки. В частности 2 вопроса:
1) налоговой принято решение о проведении выездной налоговой проверки (ВНП), в случае если налоговая принимает решение о визите в офис компании, то обязана ли она об этом уведомлять? за какой срок? или могут явиться в любой момент?
2) в решении о проведении ВНП указаны конкретные должностные лица, уполномоченные на проведение ВНП, следовательно, являться в офис компании, истребовать документы и совершать пр. действия должны только эти лица или любые налоговые инспекторы?
Спасибо."	647982	1	0	0	uss
добрый день! что такое патентоведческая экспертиза? у компании есть зарегистрированный товарный знак, и она намерена предъявить претензию организации, которая пользуется похожим обозначением, но не зарегистрированным в Роспатенте. По степени смешения эти обозначения существенны. Какую экспертизу заявителю стоит провести? является ли она патентоведческой?	898477	1	0	0	uss
"Здравствуйте! Вопрос не совсем стандартный и требует отдельного подхода. Суть в следующем: при изучении книги ""Как заставить должника исполнить решение суда"" стр. 40 - первый (верхний) абзац звучит так ""Уступка права коллекторам возможна при наличии согласия на то должника, выра-
женного в письменной форме в виде отдельного документа (ч. 6 ст. 4 Федерального
закона от 03.07.2016 № 230-ФЗ)"". Если читать эту норму, то в ней дословно не такая формулировка. Вопрос к автору: делая такой вывод вы основывались на судебной практике, если да, то сообщите на какой именно? Т.к. я хочу понять ход мыслей а"	12367307	1	0	0	uss
"Добрый день. Нужны документы устанавливающие требования по контейнерным площадкам
1.Технические требования ОАО «РЖД» от 28.11.2014 №452 Раздел 11
2. СП 37.13330.2012 Пункт 11.3.1
3. СП 262.1325800.2016. Свод правил. Контейнерные пл"	3811435	1	0	0	uss
Добрый день! Организация заключила договор технологического присоединения к электрическим сетям, во время исполнения договора в отношении организации началась процедура банкротства. Может ли организация в рамках конкурсного производства потребовать расторжения договора технологического присоединения и взыскать уплаченную сумму за осуществление технологического присоединения, при том, что присоединение не осуществлено по причине того, что сама организация не выполнила свои мероприятия, необходимые для ее присоединения, неустойка за нарушение срока выполнения данных мероприятий включена в третью	5262164	1	0	0	uss
Зачем газодобывающим организациям нужен допуск СРО?	4445134	1	0	0	uss
Здравствуйте, можно ли развешивать объявления о должникам за ЖКУ, указывая квартиру и размер долга?	13708522	1	0	0	uss
Здравствуйте! Может ли дом, летнего прибывания, расположенный на земельном участке в СНТ зарегистрирован как жилой?	1747563	1	0	0	uss
"Здравствуйте! У нас есть вопрос!Организация в соответствие с законом об ""Акционерных обществах"" провела общее собрание акционеров и привела организационно правовую форму в соответствие (непубличное акционерное общество). Внесла изменения в устав, устав приняла в новой редакции где в место ОАО стала АО. В организации есть сотрудники должности которых забронирована на период мобилизации и на военное время. В данном случае нужно их по новой бронировать так как произошло изменения с ОАО на АО?"	2371534	1	0	0	uss
Доброе утро! В чем различие муниципального контракта и гражданско-правового договора?	2162974	1	0	0	uss
здраствуйте	14493673	1	0	0	uss
кемеровская область	14493673	1	0	0	uss
Здравствуйте. Не могу найти калькулятор начисления НДС	6117665	1	0	0	uss
Добрый день, подскажите, не будет ли нарушением и подозрением для доп проверки налоговой ООО, если общество заключит договор аренды на нежилое помещение с физлицом, где директор и арендодатель являются родственниками (отец и сын)?	12788767	1	0	0	uss
добрый день. Вопрос: какие договоры нельзя заключать с самозанятыми?	14496651	1	0	0	uss
Здравствуйте. У нас начинаются переговоры по разработке коллективного договора. в соответствии со ст.39 ТК РФ Лица, участвующие в коллективных переговорах, подготовке проекта коллективного договора, соглашения, освобождаются от основной работы с сохранением среднего заработка. но фактически переговоры 1 раз в неделю. Все работают и выполняют свои должностные обязанности. как произвести оплату сотрудникам??? выплачивать заработную плату или средний заработок? или и то и другое??	20563083	1	0	0	uss
Здравствуйте. Прошу мой вопрос отправить экспертам на горячую линию для подготовки письменного ответа.	21178995	1	0	0	uss
Каким образом происходит раздел имущества при разводе семьи без детей?	21179062	1	0	0	uss
Можно ли уменьшить цену контракта по гособоронзаказу через дополнительное соглашение?	2588540	1	0	0	uss
Здравствуйте. Подскажите, пожалуйста, если пассажир с инвалидностью, имеющий право на субсидированный перелет, купит билет с пересадкой по субсидированной программе, это считается за один или два перелета по субсидии, при том, что плечо до и после пересадки- оба субсидируемые направления? Обращаю внимание на то, что при покупке создается одно бронирование в составе которого все сегменты субсидированные.	19221492	1	0	0	uss
Здравствуйте! Прошу передать экспертам следующий вопрос: Между омс и застройщиком заключен договор аренды земельного участка. Объект построен, право на него зарегистрировано за застройщиком, впоследствии объект отчужден третьему лицу без извещения омс, сразу после отчуждения право собственника и третьего лица по решению суда признано отсутствующим, о чем внесены сведения в ЕГРН, т.е. по факту в ЕГРН сведения о правах на объект, расположенный на зу отсутствовали. Впоследствии ОМС обращается в суд к застройщику о взыскании платы за землю по договору, после начала разбирательства за третьим лицом	8161956	1	0	0	uss
Здравствуйте. Не можем определиться куда подать апелляционную жалобу на решение Арбитражного суда ЯНАО и размер государственной пошлины за апелляционную жалобу.	18232841	1	0	0	uss
Здравствуйте. Организация исполняет все требования нормативных документов в части медицинских осмотров работников. Между тем, Заказчик, с которым у организации заключен договор подряда, требует от этой организации обеспечить проведение своим сотрудникам, находящихся в группе высокого риска смерти от сердечно-сосудистых заболеваний (а по сути, всех), выполняющих работы на объектах заказчика, углубленный медицинский осмотр. Соответственно, может возникнуть ситуация, когда работник по результатам периодического медицинского осмотра будет признан годным к выполнению работ, а углубленный медицинск	3570478	1	0	0	uss
