templateId	Query
0	Спасибо за помощь. Хорошего дня
0	подскажите, пожалуйста, какие отчеты по воинскому учету должны до 01.10.2023 быть сданы организацией?
0	Добрый день! Если сотрудник был направлен в командировку 01.09 в Китай (с пересадкой в Стамбуле) (самолет из России в 06.45 утра) и прилетел в Стамбул 01.09.23 г. в 11.45 , суточные оплачиваем как загранкомандировках? Потом 01.09.23 г в 17.45 уже вылетел в Китай. в этот день в пути тоже как загранкомандировках, верно?
0	Добрый день! Подскажите пожалуйста, может ли работник вернуть заемные средства ИП (на УСН6%) наличными и нужно ли эти деньги вносить на расчетный счет потом? Может ли Ип использовать эти средства по своему усмотрению как личные
0	порядок продажи грузового автомобиля, где продавец - юридическое лицо, покупатель - частное лицо
0	ИП на УСН 6%, занимается продажей кофе через вендинговый аппарат. в ТЦ г.Москвы. У ИП несколько аппаратов в нескольких ТЦ Москвы. Нужно ли подавать уведомление о торговом сборе на каждый аппарат и какие штрафы, если не подавать уведомление?
539727	можно ли работнику впервые устроившемуся на работу завести бумажную трудовую?
476458	Добрый день! Подскажите, пожалуйста: Нужна ли Транспортная накладная, если доставка товара осуществляется до транспортной компании и выделена отдельной строкой в УПД?
537667	ОС полностью самортизировано, но все еще пригодно для использования. Требует ли эта ситуация каких-то действий от бухгалтерии?
0	Добрый день. Подскажите пожл при заключении гражданско- правового договора физ лица с физ лицом обязан ли заказчик выплачивать подрядчику зп не менее МРОТ? Или сумма регулируется в зависимость от стоимости услуг и выполненных работ по такому договоу?
0	Добрый день, можно ли уволить работника если он на больничном?
0	Добрый день. Где могу задать письменно вопрос?
0	Добрый день! к какому виду деятельности можно отнести услуга эвакуатора ?
550182	Можно дополнение? Если в организации вообще не организован воинский учет?
0	У сотрудников не полностью заполнены сведения в военных билетах, как заполнить карточку воского учета и форму постановки на учет № 18 в этом случае?
0	мне нужно теоретически написать объяснение учредителю, из чего складывается чистая прибыль
0	У нас работал Главный сварщик. Работодатель оплатил ему обучение в НАКСЕ с выдачей Сертификата. Без такого специалиста (а точнее номера его сертификата) мы не имеем права выпускать в реализацию наше оборудование (т.к оно работает под большим давлением). Работник уволился год назад, но мы продолжаем вписывать номер его сертификата. Сейчас хотим, чтобы не было проблем заключить с ним договор ГПХ на услуги по контролю сварочных швов. Но проблема с тем годом, который уже прошел. Хотим сделать Соглашение о том, что он консультировал безвозмездно и не имеет претензий к Обществу
0	Добрый день. Подскажите, пожалуйста. ИП применяет ЕСХН. Имеет в собственности земельные участки сельхозназначения, которые оформлены на него как на физическое лицо 9по договору купли-продажи). ИП планирует продать один из земельных участков. но выручка по сделке превысит 30% от общей выручки ИП. Вопрос, утратит ли ИП право применять ЕСХН или эта сделка никак не повлияет на это?
549548	покупатель при оплате счета указал ошибочно НДС в платежке при оплате, нужен образец письма об уточнении платежа
0	Добрый день!!! Помогите, пож-та,разобраться в следующей ситуации: Сотрудник работает на основном месте работы с 03.10.2016 г, также с сентября 2022г по июнь 2023 года работал внешним совместителем в другой организации. С 13.09.2023-19.09.2023г был на больничном. Вопрос: нужно ли брать заработок за период работы внешним совместителем в другой организации при оплате больничного листа?
0	В продолжение диалога: ЗАО удерживает алименты с каждой выплаты, кроме зарплаты за первую половину месяца, а перечисляет один раз при окончательном расчете зарплаты за месяц. Из рекомендации понятно, что удерживать нужно из каждой выплаты. А перечислять нужно также при выплате каждого вида начислений или можно перечислить один раз?
0	Здравствуйте. Мы оператор связи, у нас некоторые юридические лица платят за услуги связи как физ. лица на лицевой счет организации. Нам это очень не удобно. У юр. лиц есть р/с. Мы имеем такое право отключить функцию для юр. лиц платить через терминалы на лицевой счет?
0	Здравствуйте. Командировочный работник находясь в командировке прожил в двухместном номере. Возможно ли возместить такие расходы?
0	Добрый день. Можем ли документы для постановки компании на вонинский учет отправить по почте?
490272	Добрый день! Подскажите, пожалуйста, если сотрудник оформлен по внутреннему совместительству нужно ли сдавать СЗВ-ТД?
0	Добрый день!Прошу прислать рекомендацию подробную как вести воинский учет с нуля в организации, с чего начать, какие документы готовить и подавать в военкомат и тд.Как можно подробнее, алгоритм действий, пожалуйста.
0	Добрый день! какой штраф за неподачу сведений о военниках?
0	Добрый день. Сотрудник принят недавно и проработал 1 неделю, положена ли ему компенсация за неиспользованный отпуск.
0	Спасибо за ответ. А с больничных нужно удерживать?
0	Здравствуйте. Какую ставку НДС 0% или без НДС следует указать в кассовом чеке за предрейсовый осмотр?
0	Добрый день. Как из налоговой запросить устав в электронном виде?
0	все организации, в том числе НКО , нужно поставить на воинский учет до 01 октября?
0	добрый день. подскажите пожалуйста какие подтверждающие документы должны быть к акту услуг по раздаче листовок на приглашение на работу и куда отнести затраты
507937	Интересует учет госпошлины за нотариальные услуги при приобретении доли в УК в налоговом и бухгалтерском учете.
0	Добрый день. Произошла реорганизация в форме преобразования (из ЗАО в ООО). Может ли ООО пересдавать (корректировать) отчеты по страховым взносам за ЗАО за прошлые периоды?
0	Добрый день. ООО создано 01.09.2023 г. в штате только директор (женщина). У организации есть обязанность стать на учет в военкомат и сдавать отчетность ?
553031	Добрый день. у организации на балансе легковое авто, которое использует учредитель. Для списания топлива заполняются путевые листы. Обязательно ли заполнять данные о предрейсовом медосмотре?
0	Добрый день! Организация зарегистрированная в ДНР, производство кондитерских изделий, численность 400 человек, доход за 2022г 400 млн руб. после приведения документов в соответствие с законодательством РФ организацию внесли в реестр МСП, как микропредприятие., но не понятно по какому критерию?
0	Добрый день. Как получить в МИФНС выписку операций по расчетам с бюджетом по земельному налогу и налогу на имущество по кадастровой стоимости за период 2020-2022 года
0	"""Санитарно-эпидемиологические требования к устройству, содержанию и организации режима работы в дошкольных организациях на сегодня"
0	Добрый день. ООО на ОСНО. Вид деятельности грузоперевозки. Организация купила легковую машину для директора. Заплатили страховку по машине(добровольное страхование транспортного средства). Транспортное средство используется руководителем в целях работы.Имеет ли право организация уменьшить налог на прибыль на сумму добровольного страхования? Спасибо.
0	План формы №9 для военкомата
0	Добрый день! Как рассчитать компенсацию за неиспользованный отпуск работнику при увольнении , если в период работы работник частично пребывал в административном отпуске без сохранения зарплаты?
0	Добрый день! ООО приобретает товар на маркетплейсе (ОЗОН), счет оплачивает одному юр.лицу, а УПД получает от другого юр.лица. Как быть в этом случае?
557388	Подскажите пришел договор по ЭДО 1 сентября , подписал Заказчик 1 сентября и Мы 1 сентября. В тексте договора прописанго договор от 22 августа. Какая дата считается датой договора
0	"Добрый день. ИП без работников ""Доходы"" ежеквартально перечисляло страховые взносы в фиксированном размере за себя. Как умент"
0	Должен ли проходить стажировку от 2 до 14 смен водитель погрузчика, если класс условий труда - 2?
0	может ли самозанятый сдавать в субаренду нежилое помещение?
0	Добрый день! Какие положены льготы вновь зарегистрированным ИП в 2023 году? Спасибо.
0	Добрый день. Можно ли ИП , который находится за границей, по доверенности заключить договор купли-продажи. И какие последствия могут быть? Пробить кассовый чек, получить наличные должен доверенный? Как учесть доход?
0	Добрый день. Подскажите какой ОКТМО должен стоят в уведомлении?
0	изменения с эцп
0	Добрый день, надо ли пересчитывать процент реализации по разным ставкам НДС 0% и 20%, при расчете входного НДС в случае представления уточненной налоговой декларации с отражением в 6 Разделе операций, по которым ставка 0% не подтверждена в течении 180 дней и начислен НДС 20%
531403	Какая сумма ставится в гр.170 раздела 8 (книга покупок) про частичной отгрузке по ранее оплаченному авансу. Например с/ф на аванс 120 рублей а отгрузка на 60
0	Здравствуйте. Душ в рабочее время
0	при приеме на работу сотрудника на 0,5 ставке , может ли он и оформить еще отпуск по уходу за ребенком до полутора лет
0	Можно ли вернуть НДФЛ в 2024г физлицу по диагностическим услугам томографии, оплаченным в 2023г? Подлежат ли подобные услуги возмещению?
0	По ИП не нужно подавать уведомление, если у него не было дохода в 3 квартале?
0	"Добрый день. По договору с подрядчиком наша организация должна ежемесячно перечислять авансовые платежи. В июле ошибочно была заплачена сумма меньше, чем предусмотрена договором. Недоплаченная сумма была перечислена в августе, но в назначении платежа платежного поручения было указано: ""Авансовый платеж по договору за июль"". Подрядчик на сумму поступившего в августе аванса выставил авансовый счет-фактуру, указав в графе 1а ""Авансовый платеж по договору за июль"". ВОПРОС. можно ли принять НДС к вычету по такому счету-фактуре?"
520719	Добрый день, подскажите пожалуйста, если ИП, которое было зарегистрировано в июле 2023, года 1 октября 2023 года подаст в налоговый орган УВЕДОМЛЕНИЕ об освобождения от НДС и выручка за июль, август, сентябрь 2023 года будет удовлетворять условиям перехода на освобождение, сможет ли ИП применять освобождение от НДС с момента его регистрации?
0	#ОШИБКА!
0	Сумма гранта будет списана пропорционально со счета 98 ?
0	На какой максимальный срок можно заключать договор аренды части нежилых помещений?
543820	Здравствуйте, подскажите пожалуйста. Нужно ли писать заявление о зачете взносов по ИП, чтоб уменьшить в октябре аванс по УСН на эту сумму?
535776	Добрый день. Подскажите, пожалуйста, если организация начисляет и выплачивает премию по результатам работы за предыдущий месяц в текущем (например, премия по результатам работы за август начислена и выплачена в сентябре), то в платежном поручении в поле назначение платежи должен быть указан период начисления премии или период, за который она начислена (в нашем примере, август или сентябрь)? Должно ли это стыковаться с месяцем премии в справке 2-ндфл? Что указать в назначении платежа, если период, за который премия начислена, больше месяца?
0	Может ли Метролог найти в нашей системе для себя нормативно-правовые документы?
0	нужно ли ставить на военный учет совместителей
0	Добрый день. Подскажите пожалуйста, физ.лицо у которого ИП на УСН(доход), брал ипотеку в банке и ему открыли самозанятого, правомерно ли это?
0	Добрый день. Собственник продает компанию.В ней не числились сотрудники, кроме директора.Заработная плата директору не выплачивалась(без оплаты не оформлялось, так как в этот период подписывались документы). Какую расчетную справку об отсутствия задолженности по обязательствам мы можем предоставить новому собственнику?Есть ли образец такой справки?И имеет ли она юридическую силу?
0	Здравствуйте, при списании кредиторской задолженности с истекшим 3-х летним сроком, нужно ли восстановить НДС?
100000013	Спасибо. Оценка - отлично!!!
0	Продажа гаража, облагается при продаже с НДС
0	Добрый день. По договору лизинга транспортного средства в графике платежей прописано, что в лизинговый платеж включена выкупная стоимость, но отдельно в договоре сумма выкупа не прописывается. Сможет ли Лизингополучатель учитывать в НУ суммы лизинговых платежей ежемесячно и какая стоимость ОС будет в НУ после перехода права собственности в конце договора ? Срок лизинга меньше срока полезного использования ОС.
0	Здравствуйте. Можно ли в состав инвентаризационной комиссии включить физ. лицо ( с улицы ) по договору ГПХ? Физ. Лицо , не имеющее никаких навыков и опыта в этом ) но при этом умеющее пересчитывать товар и желающее заработать
0	Здравствуйте
551498	Добрый день. нужна информация нужно ли начислять взносы на травматизм на оплату дней ухода за детьми-инвалидами
0	Добрый день, подскажите ИП продает в рознице обувь , которая подлежит маркировке, может ли он работать на патенте?
0	"Добрый день! Штраф (О КАКИХ СВЕДЕНИЯХ ИДЕТ РЕЧЬ? )
за непредставление сведений, необходимых для ведения воинского учета, с 01.10.2023 на должностное лицо можно будет наложить штраф в размере от 40 тыс. до 50 тыс. руб. (ст. 21.4 КоАП РФ в ред., действ. с 01.10.2023)."
0	Добрый денть!
552456	на иксир взносы ип надо подавать уведомление или их зачет в особом порядке?
0	Дайте, пожалуйста, ссылку на нормативно-правовой акт, в котором указано, что КУДИР является регистром налогового учёта
0	Наша организация предоставила займ контрагенту. Операции отражены на счете 58. Может ли наша организация создать резерв сомнительной задолженности в налоговом учете на этот займ в 2024 году. Срок погашения до 31.12.2023г.
0	Добрый день. ПОдскажите, на что мне сослаться (например, статью НК или письмо, постановление), если в текущем налоговом периоде (2023 года) корректируется реализация прошлого 2022 года в сторону уменьшения реализации. Спасибо.
0	Здравствуйте. Подскажите, пожалуйста, из какого количества часов рассчитывается заработная плата проводникам РЖД - из расчета количества отработанных в конкретном месяце часов или считается период между началом и окончанием определенного маршрута?
0	"Добрый день.
Наша организация сельхозтоваропроизводитель, сдаем декларацию по налогу на прибыль по прочей деятельности и по сельскохозяйственной. Нами была приобретена в 2022 г. машина в лизинг, она была досрочно выкуплена и продана. Подскажите лизинговые платежи каким образом мы долны учитывать при расчете налога на прибыль??"
0	Если организация продает свой компьютер и монитор физ.лицу, нужна ли для такой сделки касса?
519160	Здравствуйте! Сейчас действует какой-нибудь мораторий на выплату дивидендов
100000013	Спасибо огромное!
416031	Добрый день. ИП (д-р) можно ли сумму убытка полученную за год перенести на сл налоговые периоды?
0	форменная одежда для рекламы, правомерность, обоснованность выдачи сотрудникам? налоги по форменной одежде
0	Добрый день! Подскажите пожалуйста размер страхового взноса и КБК по отчислениям с зарплаты гражданина Китая,имеющего вид на жительство ?
543983	Добрый день! Подскажите есть информация безопасный вычет НДС на 3кв 2023г. Где можно посмотреть
0	Добрый день. В кол.договоре на предприятии содержится пункт, что работодатель обеспечивает сотрудников питанием с выплатой частичной компенсации стоимости пистания. Вопросы: 1.При начислении компенсации стоимости питания какой код дохода указывать
507214	А эти проценты в расходы включить можно или за счёт чистой прибыли?
0	В статье 120 нет определения регистров налогового учёта. В какой статье налогового кодекса говорится о том, что КУДИР - это регистр налогового учета?
0	Здравствуйте. Можно ли выплатить суточные сотрудникам лишь на основании приказа директора о направлении в командировку? документы на проезд и проживание сотрудники не предоставили
0	Добрый день! Можете скинуть ссылку на образец контракта при экспорте ИП на УСН или образец
0	Добрый день. У меня возник спор с поставщиком. У нас всегда производится предоплата за товар поставщику. Он отказывается в УПД в строке (5) указывать номер и дату платежного поручения. Говорит что это не обязательно делать. Просит предоставить ему официальный документ где четко прописано что он обязан указывать этот реквизит. Можете мне помочь сделать подборку документ где четко прописано что он обязан это делать. Спасибо
0	Добрый день! Нужен ли путевой лист,если легковой автомобиль арендован у физлица и на нем ездит генеральный директор на работу? Гсм заправляем по карте Лукойл,расходы списываем за счет прибыли? Минимальный размер компенсации за аренду авто?.
0	Добрый день, подскажите пожалуйста Если в ООО нет работников нужно ли вести воинский учет(регистрировать ООО в военкомате)?
0	Добрый день! Надо ли подавать Уведомление об исчисленных суммах налогов, авансовых платежей по налогам, сборов, страховых взносов если наша организация является налоговым агентом по НДС с доходов, выплаченных иностранным организациям?
0	воинский цчет
0	Добрый день! как подать Форма по КНД 1112525?
0	#ОШИБКА!
0	нужно ли сдавать уточненку по налогу на прибыль, при увеличение налогооблагаемой базы, если в уточняемом периоде был убыток?
0	Добрый день. Подскажите, пожалуйста, какая организация должна пробивать кассовые чеки в следующей ситуации: организация-заказчик заключила договор с организацией-исполнителем на оказание услуг по сбору платежей с населения за коммунальные услуги. От населения безналичная оплата за данные коммунальные услуги поступает на расчетный счет организации-исполнителя, организация-исполнитель перечисляет полученные средства заказчику за минусом комиссии со списком оплативших лиц и сумм по ним. Кассовые чеки необходимо пробить исполнителю или заказчику? Какими проводками в бухгалтерском учете отражаются
0	Здравствуйте, контрагент нашей организации просит предоставить ему Согласие на раскрытие информации о наличии (урегулировании/неурегулировании) несформированного источника по цепочке поставщиков товаров (работ/услуг) для принятия к вычету сумм НДС (путём указания в Согласии кода комплекта сведений 20006) - форма по КНД 1110058, утвержденная Приказом ФНС России от 14.11.2022 № ЕД-7-19/1085. Подскажите, пожалуйста, нами данная форма никогда ранее не заполнялась и не подавалась в Налоговую, можем ли мы предоставить тогда данную форму нашему контрагенту? Так же необходим образец заполнения данной
0	Добрый день, просим вас ответить по поводу воинского учета : 1. Кто должен подать документы в военкомат, сотрудник принятый в штат или можно по доверенности выписанной на стороннее физ. лицо ? 2. В какой период нужно подать документы в военкомат, только по новым сотрудникам или по действующим тоже и в какие сроки 3. Какие отчеты нужно предоставить в военкомат и в какие сроки. Заранее спасибо вам за ответ
0	ЕСЛИ РАБОТНИК ПЕРЕРАБОТАЛ ЧАСЫ
0	Добрый день! Подскажите, как правильно поступить. Нужен специалист по контролю установки противопожарных систем, для организации осуществляющей монтаж. Для того чтобы не принимать такого специалиста (физ. лицо) в штат, может ли организация заключать с ним договора ГПХ по мере необходимости? И нужно ли на такого специалиста подавать СЗВ-ТД
0	здравствуйте, какие справки выдать сотруднику при квольнении?
0	Вопрос: Мы казенное предприятие, ОСНО. Нам передали в оперативное управление несколько объектов недвижимости, которые мы отразили на счете 08 до принятия решения об их дальнейшей судьбе. В БТИ мы получили из архива технические паспорта на данные объекты. Стоимость этой услуги составила 30 тыс. руб. за 10 объектов. Можем ли данные расходы сразу отнести на счет 26 или в размере 1/10 увеличить стоимость объектов?
431157	Добрый день. 1 вопрос - при покупке билетов в командировку сотрудникам отражать расходы только в момент окончания командировки или в момент использования? 2 вопрос - можно ли оформлять авансовый отчет по суточным сразу на всех сотрудников у которых закончились командировки в этом месяце? подпись подотчетного лица можно заменить или отменить?
0	Добрый день, подскажите, пожалуйста, какие штрафы предусмотрены если не вовремя оплачены НДФЛ
0	Добрый день. Контракт с Узбекистаном. Мы поставили оборудование им, получили аванс. Окончательный расчет по условиям контракта после поставки оборудования, в течении 30 дней. Все сроки вышли, денег нет. Будет ли нам штраф?
0	об изменении бюджетных платежей
0	Добрый день! Подберите пожалуйста материал по теме: организация купила автомобиль, эксплуатировать его будет не один сотрудник, а несколько, в зависимости от производственной необходимости. Как оформить это документально? Как списывить расходы, ГСМ?
0	Вопрос: Образец заполнения формЫ №18 карточка учета организации по воинскому учету конкретно с данными и со всеми заполненными пунктами . прислать бланк №18
542988	Добрый день! Организация (ООО) продает автомобиль физ.лицу, физ. лицо самостоятельно внесет деньги на расчетный счет организации, нужно ли пробивать чек?
0	Добрый день. Организация на ОСНО. Платила поставщику за товар в рублях по курсу евро, расчетный счет только в рублях. Поставщик выставил документы в ЕВРО. Можем ли мы принять к учету такие документы? И как посчитать сумму, в которой мы должны данный товар принять к учету?
0	Добрый день! Можно не выставлять ежемесячные акты на аренду движимого имущества?
0	добрый день. Собираемся ввозить из Беларуси шкуры КРС мокросоленые, необработанные ТНВЭД 4101503000 с дальнейшей реализацией в России. Интересует ввозной НДС и НДС при реализации в России
508160	Добрый день! Приказ на увольнение сотрудника издан 25/09 - об увольнении с 27/09. Какую дату считать контрольной для сдачи ЕФС-1? Дату приказа или дату увольнения?
0	Добрый день! Что такое налоговая стоимость актива - здания?
0	да оформите
0	Добрый день, как отразить в бух учете распечатку документации, поступившую по товарной накладной?
0	Добрый день. имеет ли право ИП с расчетного счета, открытого именно как на ИП оплачивать личные нужды (например магазины, театры, кафе и т.п.)
474597	Здравствуйте. Бывает ли естественная убыль материалов в строительстве, которую мы можем списать
500887	Добрый день! при выплате зп не должно быть больше 15 дней от аванса до зп, а между зп и аванса?
0	Добрый день. В 2022 году организаций по кредитному договору перечисляла проценты, но в 2022 г. на сумму перечисленных процентов не было начислений (91.02), не учитывались в расходах. Можем ли мы учесть в расходах 2023 г. проценты по кредитному договору, которые не были начислены в 2022 г.?
0	Добрый день, подскажите пожалуйста, сотрудница находится в отпуске по уходу за ребенком до трех лет до апреля 2024 года, но хочет выйти с 1 ноября 2023 г., ее место занято другим сотрудником, можно ли ей отказать и сказать, чтобы она выходила с апреля 2024 г.
497986	Добрый день! ИП УСН доходы. Первичную документацию на расходы не ведет. Может ли ИФНС при такой системе налогообложения запросить расходные документы?
0	как отразить франшизу в расходах по бух.учету ?
547573	Подскажите, пожалуйста, в форму декларации о соответствии участника закупки критериям отнесения к субъетам малого и среднего бизнеса предпринимательства надо указывать код ОКВЭД основной или все,которые в выписке ?
0	"Добрый день, подскажите, пожалуйста. Оплата потребляемой электроэнергии. По договору подряда , мы субподрядчики , оплачиваем электроэнергию по счетчику, установленному на объекте. Документы нам заказчик выставляет без НДС, хотя АО""Петербургская сбытовая компания"" выставляет с НДС, правда посреднику. Посредник на ОСНО выставляет нашему Заказчику без НДС и наш заказчик тоже на ОСНО, но выставляет нам без НДС. Правильно ли это? СПАСИБО."
0	Как начислить пособие по больничному листу иностранному гражданину.
0	Добрый день. Подскажите, пожалуйста, если мы заключаем агентский договор и везем товар для нашего заказчика, этот товар не входит в нашу выручку?
0	добрый день! Вопрос как определяется налоговая база для исчисления взносов в ПФР за 1999 года, в случае если ИП применяет Доходы минус расходы. Какая отчетность сдается за 1999 год?
540438	Добрый день, ИП на УСН ЕСХН дает беспроцентный займ ИП на 15% , возникает ли материальная выгода от экономии на процентах у заемщика и облагается ли она УСН?
0	Добрый день! Прошу уточнить в каких случаях у физ лица возникает обязанность подачи декларации при продаже автомобиля.
454194	Здравствуйте.На коэффициент трудового участия начисляется ли северная надбавка?
0	Подскажите, пожалуйста, изменилось ли что-то по воинскому учету. Коллеги говорят, что с 01.10.2023 будут штрафовать организации и ИП за непредоставление каких-то отчетов в военкоматы аж на 40т.р и за непредставление уведомлений по приему или увольнению сотрудников на 5т.р?
0	Добрый день
0	Подскажите, пожалуйста, компания на УСН 6% инвестирует средства на инвестиционные площадки через Оператора. Что считать моментом получения дохода: поступление процентов на р/счет компании или начисление процентов на инвестиционный счет Оператора. К счету Оператора компания доступ не имеет, но Оператор ссылается на 259-ФЗ.
544544	Добрый день! Поступила счет-фактура, при расчете НДС построчно получается на 1 копейку больше, чем при расчете НДС от общей суммы. Насколько это корректно?
0	Если сотрудник не предоставил данные по р/счету куда нужно отправлять больничный, можно ли превысить три дня ответа в СФР по запросу?
0	Будет ли оштрафована организация ООО без сотрудников (военнообязанных) если до 01.10.2023 не станет на учет в военкомат ?
